#       energy         x-proj    sigmax 
#          MeV             um        um 
     32.359366      3220.4544    59.464 
     33.113112       3352.918    61.844 
     33.884416      3490.9006    64.322 
     34.673685      3634.6343      66.9 
     35.481339      3784.3608    69.584 
     36.307805      3940.3323    72.377 
     37.153523      4102.8115    75.284 
      38.01894      4272.0722    78.311 
     38.904514         4448.4    81.461 
     39.810717      4632.0924     84.74 
     40.738028      4823.4595    88.153 
     41.686938      5022.8248    91.706 
     42.657952      5230.5252    95.405 
     43.651583      5446.9121    99.255 
     44.668359      5672.3516    103.26 
     45.708819      5907.2256    107.44 
     46.773514       6151.932    111.78 
     47.863009      6406.8857     116.3 
     48.977882      6672.5191    121.01 
     50.118723       6949.283    125.91 
     51.286138      7237.6474    131.02 
     52.480746      7538.1022    136.33 
      53.70318      7851.1582    141.86 
     54.954087      8177.3478    147.62 
     56.234133       8517.226    153.62 
     57.543994      8871.3716    159.86 
     58.884366      9240.3877    166.37 
     60.255959      9624.9034    173.14 
       61.6595      10025.574    180.19 
     63.095734      10443.084    187.53 
     64.565423      10878.145    195.17 
     66.069345        11331.5    203.13 
     67.608298      11803.924    211.42 
     69.183097      12296.225    220.05 
     70.794578      12809.244    229.03 
     72.443596      13343.859    238.39 
     74.131024      13900.986    248.14 
     75.857758      14481.579    258.29 
     77.624712      15086.632    268.86 
     79.432823      15717.182    279.87 
