#       energy         x-proj    sigmax 
#          MeV             um        um 
      9.332543      289.49971    5.4654 
     9.5499259      300.72832    5.6677 
     9.7723722      312.40656    5.8779 
            10      324.55284    6.0963 
      10.23293       337.1863    6.3232 
     10.471285       350.3269     6.559 
     10.715193      363.99541    6.8041 
     10.964782      378.21347    7.0588 
     11.220185      393.00362    7.3235 
     11.481536      408.38934    7.5986 
     11.748976      424.39508    7.8845 
     12.022644       441.0463    8.1816 
     12.302688      458.36953    8.4905 
     12.589254       476.3924    8.8116 
     12.882496      495.14369    9.1453 
     13.182567      514.65337    9.4922 
     13.489629      534.95268    9.8529 
     13.803843      556.07414    10.228 
     14.125375      578.05163    10.618 
     14.454398      600.92045    11.023 
     14.791084      624.71736    11.444 
     15.135612      649.48066    11.882 
     15.488166      675.25026    12.338 
     15.848932       702.0677    12.811 
     16.218101       729.9763    13.303 
     16.595869      759.02116    13.815 
     16.982437      789.24926    14.348 
     17.378008      820.70957    14.902 
     17.782794      853.45308    15.477 
     18.197009      887.53293    16.076 
     18.620871      923.00448    16.699 
     19.054607      959.92539    17.346 
     19.498446      998.35575     18.02 
     19.952623      1038.3582    18.721 
     20.417379      1079.9979    19.449 
     20.892961      1123.3428    20.207 
     21.379621      1168.4637    20.995 
     21.877616      1215.4345    21.815 
     22.387211      1264.3319    22.668 
     22.908677      1315.2361    23.556 
     23.442288      1368.2304    24.479 
     23.988329       1423.402    25.439 
     24.547089      1480.8412    26.438 
     25.118864      1540.6426    27.477 
     25.703958      1602.9044    28.558 
      26.30268      1667.7293    29.683 
     26.915348       1735.224    30.853 
     27.542287      1805.4997    32.071 
     28.183829      1878.6726    33.338 
     28.840315      1954.8633    34.656 
     29.512092      2034.1978    36.027 
     30.199517      2116.8074    37.454 
     30.902954      2202.8288    38.939 
     31.622777      2292.4045    40.485 
     32.359366       2385.683    42.093 
     33.113112      2482.8191    43.766 
     33.884416      2583.9741    45.507 
     34.673685      2689.3159    47.319 
     35.481339      2799.0199    49.205 
     36.307805      2913.2685    51.168 
     37.153523      3032.2519     53.21 
      38.01894      3156.1685    55.336 
     38.904514      3285.2249    57.549 
     39.810717      3419.6363    59.852 
     40.738028      3559.6273    62.248 
     41.686938      3705.4318    64.743 
     42.657952      3857.2935    67.339 
     43.651583      4015.4666    70.042 
     44.668359      4180.2158    72.855 
     45.708819      4351.8171    75.784 
     46.773514      4530.5584    78.832 
     47.863009      4716.7393    82.005 
     48.977882      4910.6724    85.308 
     50.118723      5112.6835    88.747 
     51.286138       5323.112    92.326 
     52.480746       5542.312    96.052 
      53.70318      5770.6521    99.932 
     54.954087      6008.5169    103.97 
     56.234133      6256.3072    108.17 
     57.543994      6514.4407    112.55 
     58.884366      6783.3528    117.11 
     60.255959      7063.4975    121.85 
       61.6595      7355.3477    126.79 
     63.095734      7659.3967    131.94 
     64.565423      7976.1586    137.29 
     66.069345      8306.1693    142.87 
     67.608298      8649.9873    148.68 
     69.183097      9008.1949    154.72 
     70.794578      9381.3992    161.02 
     72.443596       9770.233    167.57 
     74.131024      10175.356     174.4 
     75.857758      10597.455     181.5 
     77.624712      11037.249    188.91 
     79.432823      11495.483    196.61 
